day,weekday,month,is_hoilday,weather,mean_temp,y,section,hour
2020-07-20,1,7,0,阴,24,0,Sta82-Sta164,7
2020-07-21,2,7,0,阵雨,22,0,Sta82-Sta164,7
2020-07-22,3,7,0,阵雨,25,0,Sta82-Sta164,7
2020-07-23,4,7,0,阵雨,26,0,Sta82-Sta164,7
2020-05-01,5,5,1,多云,24,2,Sta164-Sta152,7
2020-05-02,6,5,1,晴,26,3,Sta164-Sta152,7
2020-05-03,7,5,1,多云,27,3,Sta164-Sta152,7
2020-05-04,1,5,1,多云,26,3,Sta164-Sta152,7
2020-05-05,2,5,0,多云,26,4,Sta164-Sta152,7
2020-05-06,3,5,0,多云,25,1,Sta164-Sta152,7
2020-05-07,4,5,0,中雨,23,3,Sta164-Sta152,7
2020-05-08,5,5,0,阴,21,3,Sta164-Sta152,7
2020-05-09,6,5,1,多云,19,2,Sta164-Sta152,7
2020-05-10,7,5,1,多云,22,3,Sta164-Sta152,7
2020-05-11,1,5,0,多云,21,3,Sta164-Sta152,7
2020-05-12,2,5,0,阴,20,4,Sta164-Sta152,7
2020-05-13,3,5,0,多云,20,5,Sta164-Sta152,7
2020-05-14,4,5,0,多云,22,8,Sta164-Sta152,7
2020-05-15,5,5,0,多云,24,8,Sta164-Sta152,7
2020-05-16,6,5,1,多云,25,5,Sta164-Sta152,7
2020-05-17,7,5,1,晴,27,4,Sta164-Sta152,7
2020-05-18,1,5,0,多云,27,5,Sta164-Sta152,7
2020-05-19,2,5,0,多云,25,4,Sta164-Sta152,7
2020-05-20,3,5,0,多云,24,2,Sta164-Sta152,7
2020-05-21,4,5,0,小雨,22,4,Sta164-Sta152,7
2020-05-22,5,5,0,阴,25,4,Sta164-Sta152,7
2020-05-23,6,5,1,多云,25,3,Sta164-Sta152,7
2020-05-24,7,5,1,小雨,18,5,Sta164-Sta152,7
2020-05-25,1,5,0,阴,21,2,Sta164-Sta152,7
2020-05-26,2,5,0,阴,21,6,Sta164-Sta152,7
2020-05-27,3,5,0,阴,19,5,Sta164-Sta152,7
2020-05-28,4,5,0,多云,20,7,Sta164-Sta152,7
2020-05-29,5,5,0,晴,23,5,Sta164-Sta152,7
2020-05-30,6,5,1,多云,24,5,Sta164-Sta152,7
2020-05-31,7,5,1,多云,25,4,Sta164-Sta152,7
2020-06-01,1,6,0,阵雨,23,4,Sta164-Sta152,7
2020-06-02,2,6,0,多云,21,5,Sta164-Sta152,7
2020-06-03,3,6,0,多云,23,3,Sta164-Sta152,7
2020-06-04,4,6,0,多云,24,6,Sta164-Sta152,7
2020-06-05,5,6,0,多云,27,5,Sta164-Sta152,7
2020-06-06,6,6,1,阴,25,7,Sta164-Sta152,7
2020-06-07,7,6,1,阵雨,25,5,Sta164-Sta152,7
2020-06-08,1,6,1,阵雨,22,3,Sta164-Sta152,7
2020-06-09,2,6,1,多云,25,4,Sta164-Sta152,7
2020-06-10,3,6,0,多云,24,8,Sta164-Sta152,7
2020-06-11,4,6,0,阴,25,5,Sta164-Sta152,7
2020-06-12,5,6,0,阴,27,9,Sta164-Sta152,7
2020-06-13,6,6,1,阵雨,27,8,Sta164-Sta152,7
2020-06-14,7,6,1,多云,27,9,Sta164-Sta152,7
2020-06-15,1,6,0,多云,26,13,Sta164-Sta152,7
2020-06-16,2,6,0,小雨,24,12,Sta164-Sta152,7
2020-06-17,3,6,0,小雨,24,9,Sta164-Sta152,7
2020-06-18,4,6,0,多云,26,13,Sta164-Sta152,7
2020-06-19,5,6,0,多云,25,10,Sta164-Sta152,7
2020-06-20,6,6,1,阵雨,24,7,Sta164-Sta152,7
2020-06-21,7,6,1,阵雨,24,8,Sta164-Sta152,7
2020-06-22,1,6,0,阵雨,25,3,Sta164-Sta152,7
2020-06-23,2,6,0,阵雨,26,7,Sta164-Sta152,7
2020-06-24,3,6,0,晴,28,4,Sta164-Sta152,7
2020-06-25,4,6,0,多云,28,1,Sta164-Sta152,7
2020-06-26,5,6,0,阵雨,25,2,Sta164-Sta152,7
2020-06-27,6,6,1,阵雨,25,3,Sta164-Sta152,7
2020-06-28,7,6,1,阴,27,4,Sta164-Sta152,7
2020-06-29,1,6,0,多云,27,4,Sta164-Sta152,7
2020-06-30,2,6,0,多云,28,4,Sta164-Sta152,7
2020-07-01,3,7,0,暴雨,24,0,Sta164-Sta152,7
2020-07-02,4,7,0,多云,27,1,Sta164-Sta152,7
2020-07-03,5,7,0,多云,27,3,Sta164-Sta152,7
2020-07-04,6,7,1,阵雨,25,5,Sta164-Sta152,7
2020-07-05,7,7,1,阴,26,4,Sta164-Sta152,7
2020-07-06,1,7,0,阴,26,3,Sta164-Sta152,7
2020-07-07,2,7,0,多云,28,4,Sta164-Sta152,7
2020-07-08,3,7,0,阵雨,28,3,Sta164-Sta152,7
2020-07-09,4,7,0,阵雨,27,4,Sta164-Sta152,7
2020-07-10,5,7,0,阵雨,23,5,Sta164-Sta152,7
2020-07-11,6,7,1,阴,25,3,Sta164-Sta152,7
2020-07-12,7,7,1,多云,26,2,Sta164-Sta152,7
2020-07-13,1,7,0,阵雨,26,2,Sta164-Sta152,7
2020-07-14,2,7,0,小雨,27,3,Sta164-Sta152,7
2020-07-15,3,7,0,大雨,25,6,Sta164-Sta152,7
2020-07-16,4,7,0,阵雨,25,3,Sta164-Sta152,7
2020-07-17,5,7,0,阴,28,0,Sta164-Sta152,7
2020-07-18,6,7,1,阵雨,27,0,Sta164-Sta152,7
2020-07-19,7,7,1,多云,27,0,Sta164-Sta152,7
2020-07-20,1,7,0,阴,24,0,Sta164-Sta152,7
2020-07-21,2,7,0,阵雨,22,0,Sta164-Sta152,7
2020-07-22,3,7,0,阵雨,25,0,Sta164-Sta152,7
2020-07-23,4,7,0,阵雨,26,0,Sta164-Sta152,7
2020-05-01,5,5,1,多云,24,0,Sta152-Sta45,7
2020-05-02,6,5,1,晴,26,0,Sta152-Sta45,7
2020-05-03,7,5,1,多云,27,0,Sta152-Sta45,7
2020-05-04,1,5,1,多云,26,0,Sta152-Sta45,7
2020-05-05,2,5,0,多云,26,0,Sta152-Sta45,7
2020-05-06,3,5,0,多云,25,0,Sta152-Sta45,7
2020-05-07,4,5,0,中雨,23,1,Sta152-Sta45,7
2020-05-08,5,5,0,阴,21,0,Sta152-Sta45,7
2020-05-09,6,5,1,多云,19,0,Sta152-Sta45,7
2020-05-10,7,5,1,多云,22,1,Sta152-Sta45,7
2020-05-11,1,5,0,多云,21,1,Sta152-Sta45,7
2020-05-12,2,5,0,阴,20,1,Sta152-Sta45,7
2020-05-13,3,5,0,多云,20,1,Sta152-Sta45,7
2020-05-14,4,5,0,多云,22,4,Sta152-Sta45,7
2020-05-15,5,5,0,多云,24,1,Sta152-Sta45,7
2020-05-16,6,5,1,多云,25,1,Sta152-Sta45,7
2020-05-17,7,5,1,晴,27,0,Sta152-Sta45,7
2020-05-18,1,5,0,多云,27,0,Sta152-Sta45,7
2020-05-19,2,5,0,多云,25,2,Sta152-Sta45,7
2020-05-20,3,5,0,多云,24,0,Sta152-Sta45,7
2020-05-21,4,5,0,小雨,22,0,Sta152-Sta45,7
2020-05-22,5,5,0,阴,25,1,Sta152-Sta45,7
2020-05-23,6,5,1,多云,25,0,Sta152-Sta45,7
2020-05-24,7,5,1,小雨,18,0,Sta152-Sta45,7
2020-05-25,1,5,0,阴,21,0,Sta152-Sta45,7
2020-05-26,2,5,0,阴,21,1,Sta152-Sta45,7
2020-05-27,3,5,0,阴,19,1,Sta152-Sta45,7
2020-05-28,4,5,0,多云,20,1,Sta152-Sta45,7
2020-05-29,5,5,0,晴,23,1,Sta152-Sta45,7
2020-05-30,6,5,1,多云,24,1,Sta152-Sta45,7
2020-05-31,7,5,1,多云,25,0,Sta152-Sta45,7
2020-06-01,1,6,0,阵雨,23,0,Sta152-Sta45,7
2020-06-02,2,6,0,多云,21,0,Sta152-Sta45,7
2020-06-03,3,6,0,多云,23,0,Sta152-Sta45,7
2020-06-04,4,6,0,多云,24,0,Sta152-Sta45,7
2020-06-05,5,6,0,多云,27,1,Sta152-Sta45,7
2020-06-06,6,6,1,阴,25,0,Sta152-Sta45,7
2020-06-07,7,6,1,阵雨,25,1,Sta152-Sta45,7
2020-06-08,1,6,1,阵雨,22,0,Sta152-Sta45,7
2020-06-09,2,6,1,多云,25,2,Sta152-Sta45,7
2020-06-10,3,6,0,多云,24,3,Sta152-Sta45,7
2020-06-11,4,6,0,阴,25,2,Sta152-Sta45,7
2020-06-12,5,6,0,阴,27,5,Sta152-Sta45,7
2020-06-13,6,6,1,阵雨,27,5,Sta152-Sta45,7
2020-06-14,7,6,1,多云,27,6,Sta152-Sta45,7
2020-06-15,1,6,0,多云,26,12,Sta152-Sta45,7
2020-06-16,2,6,0,小雨,24,7,Sta152-Sta45,7
2020-06-17,3,6,0,小雨,24,4,Sta152-Sta45,7
2020-06-18,4,6,0,多云,26,8,Sta152-Sta45,7
2020-06-19,5,6,0,多云,25,6,Sta152-Sta45,7
2020-06-20,6,6,1,阵雨,24,4,Sta152-Sta45,7
2020-06-21,7,6,1,阵雨,24,5,Sta152-Sta45,7
2020-06-22,1,6,0,阵雨,25,0,Sta152-Sta45,7
2020-06-23,2,6,0,阵雨,26,0,Sta152-Sta45,7
2020-06-24,3,6,0,晴,28,0,Sta152-Sta45,7
2020-06-25,4,6,0,多云,28,0,Sta152-Sta45,7
2020-06-26,5,6,0,阵雨,25,0,Sta152-Sta45,7
2020-06-27,6,6,1,阵雨,25,1,Sta152-Sta45,7
2020-06-28,7,6,1,阴,27,0,Sta152-Sta45,7
2020-06-29,1,6,0,多云,27,0,Sta152-Sta45,7
2020-06-30,2,6,0,多云,28,1,Sta152-Sta45,7
2020-07-01,3,7,0,暴雨,24,0,Sta152-Sta45,7
2020-07-02,4,7,0,多云,27,0,Sta152-Sta45,7
2020-07-03,5,7,0,多云,27,0,Sta152-Sta45,7
2020-07-04,6,7,1,阵雨,25,1,Sta152-Sta45,7
2020-07-05,7,7,1,阴,26,0,Sta152-Sta45,7
2020-07-06,1,7,0,阴,26,0,Sta152-Sta45,7
2020-07-07,2,7,0,多云,28,1,Sta152-Sta45,7
2020-07-08,3,7,0,阵雨,28,1,Sta152-Sta45,7
2020-07-09,4,7,0,阵雨,27,0,Sta152-Sta45,7
2020-07-10,5,7,0,阵雨,23,0,Sta152-Sta45,7
2020-07-11,6,7,1,阴,25,0,Sta152-Sta45,7
2020-07-12,7,7,1,多云,26,0,Sta152-Sta45,7
2020-07-13,1,7,0,阵雨,26,0,Sta152-Sta45,7
2020-07-14,2,7,0,小雨,27,0,Sta152-Sta45,7
2020-07-15,3,7,0,大雨,25,0,Sta152-Sta45,7
2020-07-16,4,7,0,阵雨,25,0,Sta152-Sta45,7
2020-07-17,5,7,0,阴,28,0,Sta152-Sta45,7
2020-07-18,6,7,1,阵雨,27,0,Sta152-Sta45,7
2020-07-19,7,7,1,多云,27,0,Sta152-Sta45,7
2020-07-20,1,7,0,阴,24,0,Sta152-Sta45,7
2020-07-21,2,7,0,阵雨,22,0,Sta152-Sta45,7
2020-07-22,3,7,0,阵雨,25,0,Sta152-Sta45,7
2020-07-23,4,7,0,阵雨,26,0,Sta152-Sta45,7
2020-05-01,5,5,1,多云,24,3,Sta14-Sta73,7
2020-05-02,6,5,1,晴,26,5,Sta14-Sta73,7
2020-05-03,7,5,1,多云,27,3,Sta14-Sta73,7
2020-05-04,1,5,1,多云,26,3,Sta14-Sta73,7
2020-05-05,2,5,0,多云,26,2,Sta14-Sta73,7
2020-05-06,3,5,0,多云,25,9,Sta14-Sta73,7
2020-05-07,4,5,0,中雨,23,11,Sta14-Sta73,7
2020-05-08,5,5,0,阴,21,8,Sta14-Sta73,7
2020-05-09,6,5,1,多云,19,9,Sta14-Sta73,7
2020-05-10,7,5,1,多云,22,5,Sta14-Sta73,7
2020-05-11,1,5,0,多云,21,4,Sta14-Sta73,7
2020-05-12,2,5,0,阴,20,9,Sta14-Sta73,7
2020-05-13,3,5,0,多云,20,9,Sta14-Sta73,7
2020-05-14,4,5,0,多云,22,7,Sta14-Sta73,7
2020-05-15,5,5,0,多云,24,7,Sta14-Sta73,7
2020-05-16,6,5,1,多云,25,4,Sta14-Sta73,7
2020-05-17,7,5,1,晴,27,2,Sta14-Sta73,7
2020-05-18,1,5,0,多云,27,12,Sta14-Sta73,7
2020-05-19,2,5,0,多云,25,10,Sta14-Sta73,7
2020-05-20,3,5,0,多云,24,11,Sta14-Sta73,7
2020-05-21,4,5,0,小雨,22,8,Sta14-Sta73,7
2020-05-22,5,5,0,阴,25,9,Sta14-Sta73,7
2020-05-23,6,5,1,多云,25,2,Sta14-Sta73,7
2020-05-24,7,5,1,小雨,18,4,Sta14-Sta73,7
2020-05-25,1,5,0,阴,21,6,Sta14-Sta73,7
2020-05-26,2,5,0,阴,21,15,Sta14-Sta73,7
2020-05-27,3,5,0,阴,19,9,Sta14-Sta73,7
2020-05-28,4,5,0,多云,20,12,Sta14-Sta73,7
2020-05-29,5,5,0,晴,23,12,Sta14-Sta73,7
2020-05-30,6,5,1,多云,24,7,Sta14-Sta73,7
2020-05-31,7,5,1,多云,25,5,Sta14-Sta73,7
2020-06-01,1,6,0,阵雨,23,12,Sta14-Sta73,7
2020-06-02,2,6,0,多云,21,7,Sta14-Sta73,7
2020-06-03,3,6,0,多云,23,10,Sta14-Sta73,7
2020-06-04,4,6,0,多云,24,11,Sta14-Sta73,7
2020-06-05,5,6,0,多云,27,4,Sta14-Sta73,7
2020-06-06,6,6,1,阴,25,5,Sta14-Sta73,7
2020-06-07,7,6,1,阵雨,25,3,Sta14-Sta73,7
2020-06-08,1,6,1,阵雨,22,12,Sta14-Sta73,7
2020-06-09,2,6,1,多云,25,13,Sta14-Sta73,7
2020-06-10,3,6,0,多云,24,15,Sta14-Sta73,7
2020-06-11,4,6,0,阴,25,9,Sta14-Sta73,7
2020-06-12,5,6,0,阴,27,10,Sta14-Sta73,7
2020-06-13,6,6,1,阵雨,27,4,Sta14-Sta73,7
2020-06-14,7,6,1,多云,27,4,Sta14-Sta73,7
2020-06-15,1,6,0,多云,26,13,Sta14-Sta73,7
2020-06-16,2,6,0,小雨,24,11,Sta14-Sta73,7
2020-06-17,3,6,0,小雨,24,7,Sta14-Sta73,7
2020-06-18,4,6,0,多云,26,12,Sta14-Sta73,7
2020-06-19,5,6,0,多云,25,14,Sta14-Sta73,7
2020-06-20,6,6,1,阵雨,24,9,Sta14-Sta73,7
2020-06-21,7,6,1,阵雨,24,6,Sta14-Sta73,7
2020-06-22,1,6,0,阵雨,25,18,Sta14-Sta73,7
2020-06-23,2,6,0,阵雨,26,14,Sta14-Sta73,7
2020-06-24,3,6,0,晴,28,15,Sta14-Sta73,7
2020-06-25,4,6,0,多云,28,8,Sta14-Sta73,7
2020-06-26,5,6,0,阵雨,25,14,Sta14-Sta73,7
2020-06-27,6,6,1,阵雨,25,9,Sta14-Sta73,7
2020-06-28,7,6,1,阴,27,14,Sta14-Sta73,7
2020-06-29,1,6,0,多云,27,13,Sta14-Sta73,7
2020-06-30,2,6,0,多云,28,14,Sta14-Sta73,7
2020-07-01,3,7,0,暴雨,24,11,Sta14-Sta73,7
2020-07-02,4,7,0,多云,27,12,Sta14-Sta73,7
2020-07-03,5,7,0,多云,27,9,Sta14-Sta73,7
2020-07-04,6,7,1,阵雨,25,5,Sta14-Sta73,7
2020-07-05,7,7,1,阴,26,4,Sta14-Sta73,7
2020-07-06,1,7,0,阴,26,12,Sta14-Sta73,7
2020-07-07,2,7,0,多云,28,10,Sta14-Sta73,7
2020-07-08,3,7,0,阵雨,28,10,Sta14-Sta73,7
2020-07-09,4,7,0,阵雨,27,7,Sta14-Sta73,7
2020-07-10,5,7,0,阵雨,23,10,Sta14-Sta73,7
2020-07-11,6,7,1,阴,25,9,Sta14-Sta73,7
2020-07-12,7,7,1,多云,26,6,Sta14-Sta73,7
2020-07-13,1,7,0,阵雨,26,11,Sta14-Sta73,7
2020-07-14,2,7,0,小雨,27,8,Sta14-Sta73,7
2020-07-15,3,7,0,大雨,25,8,Sta14-Sta73,7
2020-07-16,4,7,0,阵雨,25,9,Sta14-Sta73,7
2020-07-17,5,7,0,阴,28,0,Sta14-Sta73,7
2020-07-18,6,7,1,阵雨,27,0,Sta14-Sta73,7
2020-07-19,7,7,1,多云,27,0,Sta14-Sta73,7
2020-07-20,1,7,0,阴,24,0,Sta14-Sta73,7
2020-07-21,2,7,0,阵雨,22,0,Sta14-Sta73,7
2020-07-22,3,7,0,阵雨,25,0,Sta14-Sta73,7
2020-07-23,4,7,0,阵雨,26,0,Sta14-Sta73,7
2020-05-01,5,5,1,多云,24,4,Sta73-Sta148,7
2020-05-02,6,5,1,晴,26,6,Sta73-Sta148,7
2020-05-03,7,5,1,多云,27,3,Sta73-Sta148,7
2020-05-04,1,5,1,多云,26,3,Sta73-Sta148,7
2020-05-05,2,5,0,多云,26,3,Sta73-Sta148,7
2020-05-06,3,5,0,多云,25,10,Sta73-Sta148,7
2020-05-07,4,5,0,中雨,23,11,Sta73-Sta148,7
2020-05-08,5,5,0,阴,21,9,Sta73-Sta148,7
2020-05-09,6,5,1,多云,19,11,Sta73-Sta148,7
2020-05-10,7,5,1,多云,22,5,Sta73-Sta148,7
2020-05-11,1,5,0,多云,21,6,Sta73-Sta148,7
2020-05-12,2,5,0,阴,20,10,Sta73-Sta148,7
2020-05-13,3,5,0,多云,20,11,Sta73-Sta148,7
2020-05-14,4,5,0,多云,22,10,Sta73-Sta148,7
2020-05-15,5,5,0,多云,24,8,Sta73-Sta148,7
2020-05-16,6,5,1,多云,25,6,Sta73-Sta148,7
2020-05-17,7,5,1,晴,27,3,Sta73-Sta148,7
2020-05-18,1,5,0,多云,27,13,Sta73-Sta148,7
2020-05-19,2,5,0,多云,25,11,Sta73-Sta148,7
2020-05-20,3,5,0,多云,24,12,Sta73-Sta148,7
2020-05-21,4,5,0,小雨,22,9,Sta73-Sta148,7
2020-05-22,5,5,0,阴,25,10,Sta73-Sta148,7
2020-05-23,6,5,1,多云,25,2,Sta73-Sta148,7
2020-05-24,7,5,1,小雨,18,5,Sta73-Sta148,7
2020-05-25,1,5,0,阴,21,8,Sta73-Sta148,7
2020-05-26,2,5,0,阴,21,20,Sta73-Sta148,7
2020-05-27,3,5,0,阴,19,12,Sta73-Sta148,7
2020-05-28,4,5,0,多云,20,14,Sta73-Sta148,7
2020-05-29,5,5,0,晴,23,16,Sta73-Sta148,7
2020-05-30,6,5,1,多云,24,9,Sta73-Sta148,7
2020-05-31,7,5,1,多云,25,6,Sta73-Sta148,7
2020-06-01,1,6,0,阵雨,23,13,Sta73-Sta148,7
2020-06-02,2,6,0,多云,21,9,Sta73-Sta148,7
2020-06-03,3,6,0,多云,23,12,Sta73-Sta148,7
2020-06-04,4,6,0,多云,24,12,Sta73-Sta148,7
2020-06-05,5,6,0,多云,27,5,Sta73-Sta148,7
2020-06-06,6,6,1,阴,25,5,Sta73-Sta148,7
2020-06-07,7,6,1,阵雨,25,4,Sta73-Sta148,7
2020-06-08,1,6,1,阵雨,22,12,Sta73-Sta148,7
2020-06-09,2,6,1,多云,25,14,Sta73-Sta148,7
2020-06-10,3,6,0,多云,24,16,Sta73-Sta148,7
2020-06-11,4,6,0,阴,25,12,Sta73-Sta148,7
2020-06-12,5,6,0,阴,27,11,Sta73-Sta148,7
2020-06-13,6,6,1,阵雨,27,5,Sta73-Sta148,7
2020-06-14,7,6,1,多云,27,4,Sta73-Sta148,7
2020-06-15,1,6,0,多云,26,13,Sta73-Sta148,7
2020-06-16,2,6,0,小雨,24,12,Sta73-Sta148,7
2020-06-17,3,6,0,小雨,24,8,Sta73-Sta148,7
2020-06-18,4,6,0,多云,26,14,Sta73-Sta148,7
2020-06-19,5,6,0,多云,25,15,Sta73-Sta148,7
2020-06-20,6,6,1,阵雨,24,10,Sta73-Sta148,7
2020-06-21,7,6,1,阵雨,24,7,Sta73-Sta148,7
2020-06-22,1,6,0,阵雨,25,18,Sta73-Sta148,7
2020-06-23,2,6,0,阵雨,26,15,Sta73-Sta148,7
2020-06-24,3,6,0,晴,28,16,Sta73-Sta148,7
2020-06-25,4,6,0,多云,28,10,Sta73-Sta148,7
2020-06-26,5,6,0,阵雨,25,14,Sta73-Sta148,7
2020-06-27,6,6,1,阵雨,25,10,Sta73-Sta148,7
2020-06-28,7,6,1,阴,27,14,Sta73-Sta148,7
2020-06-29,1,6,0,多云,27,14,Sta73-Sta148,7
2020-06-30,2,6,0,多云,28,15,Sta73-Sta148,7
2020-07-01,3,7,0,暴雨,24,11,Sta73-Sta148,7
2020-07-02,4,7,0,多云,27,12,Sta73-Sta148,7
2020-07-03,5,7,0,多云,27,10,Sta73-Sta148,7
2020-07-04,6,7,1,阵雨,25,5,Sta73-Sta148,7
2020-07-05,7,7,1,阴,26,4,Sta73-Sta148,7
2020-07-06,1,7,0,阴,26,12,Sta73-Sta148,7
2020-07-07,2,7,0,多云,28,9,Sta73-Sta148,7
2020-07-08,3,7,0,阵雨,28,10,Sta73-Sta148,7
2020-07-09,4,7,0,阵雨,27,6,Sta73-Sta148,7
2020-07-10,5,7,0,阵雨,23,9,Sta73-Sta148,7
2020-07-11,6,7,1,阴,25,9,Sta73-Sta148,7
2020-07-12,7,7,1,多云,26,5,Sta73-Sta148,7
2020-07-13,1,7,0,阵雨,26,11,Sta73-Sta148,7
2020-07-14,2,7,0,小雨,27,8,Sta73-Sta148,7
2020-07-15,3,7,0,大雨,25,9,Sta73-Sta148,7
2020-07-16,4,7,0,阵雨,25,9,Sta73-Sta148,7
2020-07-17,5,7,0,阴,28,0,Sta73-Sta148,7
2020-07-18,6,7,1,阵雨,27,0,Sta73-Sta148,7
2020-07-19,7,7,1,多云,27,0,Sta73-Sta148,7
2020-07-20,1,7,0,阴,24,0,Sta73-Sta148,7
2020-07-21,2,7,0,阵雨,22,0,Sta73-Sta148,7
2020-07-22,3,7,0,阵雨,25,0,Sta73-Sta148,7
2020-07-23,4,7,0,阵雨,26,0,Sta73-Sta148,7
2020-05-01,5,5,1,多云,24,3,Sta148-Sta60,7
2020-05-02,6,5,1,晴,26,4,Sta148-Sta60,7
2020-05-03,7,5,1,多云,27,2,Sta148-Sta60,7
2020-05-04,1,5,1,多云,26,3,Sta148-Sta60,7
2020-05-05,2,5,0,多云,26,2,Sta148-Sta60,7
2020-05-06,3,5,0,多云,25,6,Sta148-Sta60,7
2020-05-07,4,5,0,中雨,23,11,Sta148-Sta60,7
2020-05-08,5,5,0,阴,21,8,Sta148-Sta60,7
2020-05-09,6,5,1,多云,19,9,Sta148-Sta60,7
2020-05-10,7,5,1,多云,22,4,Sta148-Sta60,7
2020-05-11,1,5,0,多云,21,8,Sta148-Sta60,7
2020-05-12,2,5,0,阴,20,10,Sta148-Sta60,7
2020-05-13,3,5,0,多云,20,10,Sta148-Sta60,7
2020-05-14,4,5,0,多云,22,8,Sta148-Sta60,7
2020-05-15,5,5,0,多云,24,5,Sta148-Sta60,7
2020-05-16,6,5,1,多云,25,5,Sta148-Sta60,7
2020-05-17,7,5,1,晴,27,2,Sta148-Sta60,7
2020-05-18,1,5,0,多云,27,7,Sta148-Sta60,7
2020-05-19,2,5,0,多云,25,7,Sta148-Sta60,7
2020-05-20,3,5,0,多云,24,8,Sta148-Sta60,7
2020-05-21,4,5,0,小雨,22,6,Sta148-Sta60,7
2020-05-22,5,5,0,阴,25,5,Sta148-Sta60,7
2020-05-23,6,5,1,多云,25,2,Sta148-Sta60,7
2020-05-24,7,5,1,小雨,18,5,Sta148-Sta60,7
2020-05-25,1,5,0,阴,21,7,Sta148-Sta60,7
2020-05-26,2,5,0,阴,21,14,Sta148-Sta60,7
2020-05-27,3,5,0,阴,19,9,Sta148-Sta60,7
2020-05-28,4,5,0,多云,20,11,Sta148-Sta60,7
2020-05-29,5,5,0,晴,23,10,Sta148-Sta60,7
2020-05-30,6,5,1,多云,24,5,Sta148-Sta60,7
2020-05-31,7,5,1,多云,25,3,Sta148-Sta60,7
2020-06-01,1,6,0,阵雨,23,11,Sta148-Sta60,7
2020-06-02,2,6,0,多云,21,6,Sta148-Sta60,7
2020-06-03,3,6,0,多云,23,8,Sta148-Sta60,7
2020-06-04,4,6,0,多云,24,10,Sta148-Sta60,7
2020-06-05,5,6,0,多云,27,4,Sta148-Sta60,7
2020-06-06,6,6,1,阴,25,4,Sta148-Sta60,7
2020-06-07,7,6,1,阵雨,25,4,Sta148-Sta60,7
2020-06-08,1,6,1,阵雨,22,10,Sta148-Sta60,7
2020-06-09,2,6,1,多云,25,10,Sta148-Sta60,7
2020-06-10,3,6,0,多云,24,15,Sta148-Sta60,7
2020-06-11,4,6,0,阴,25,11,Sta148-Sta60,7
2020-06-12,5,6,0,阴,27,8,Sta148-Sta60,7
2020-06-13,6,6,1,阵雨,27,5,Sta148-Sta60,7
2020-06-14,7,6,1,多云,27,2,Sta148-Sta60,7
2020-06-15,1,6,0,多云,26,8,Sta148-Sta60,7
2020-06-16,2,6,0,小雨,24,8,Sta148-Sta60,7
2020-06-17,3,6,0,小雨,24,6,Sta148-Sta60,7
2020-06-18,4,6,0,多云,26,10,Sta148-Sta60,7
2020-06-19,5,6,0,多云,25,10,Sta148-Sta60,7
2020-06-20,6,6,1,阵雨,24,4,Sta148-Sta60,7
2020-06-21,7,6,1,阵雨,24,6,Sta148-Sta60,7
2020-06-22,1,6,0,阵雨,25,12,Sta148-Sta60,7
2020-06-23,2,6,0,阵雨,26,11,Sta148-Sta60,7
2020-06-24,3,6,0,晴,28,8,Sta148-Sta60,7
2020-06-25,4,6,0,多云,28,5,Sta148-Sta60,7
2020-06-26,5,6,0,阵雨,25,12,Sta148-Sta60,7
2020-06-27,6,6,1,阵雨,25,5,Sta148-Sta60,7
2020-06-28,7,6,1,阴,27,8,Sta148-Sta60,7
2020-06-29,1,6,0,多云,27,10,Sta148-Sta60,7
2020-06-30,2,6,0,多云,28,11,Sta148-Sta60,7
2020-07-01,3,7,0,暴雨,24,5,Sta148-Sta60,7
2020-07-02,4,7,0,多云,27,7,Sta148-Sta60,7
2020-07-03,5,7,0,多云,27,6,Sta148-Sta60,7
2020-07-04,6,7,1,阵雨,25,2,Sta148-Sta60,7
2020-07-05,7,7,1,阴,26,1,Sta148-Sta60,7
2020-07-06,1,7,0,阴,26,5,Sta148-Sta60,7
2020-07-07,2,7,0,多云,28,3,Sta148-Sta60,7
2020-07-08,3,7,0,阵雨,28,6,Sta148-Sta60,7
2020-07-09,4,7,0,阵雨,27,2,Sta148-Sta60,7
2020-07-10,5,7,0,阵雨,23,5,Sta148-Sta60,7
2020-07-11,6,7,1,阴,25,4,Sta148-Sta60,7
2020-07-12,7,7,1,多云,26,1,Sta148-Sta60,7
2020-07-13,1,7,0,阵雨,26,5,Sta148-Sta60,7
2020-07-14,2,7,0,小雨,27,3,Sta148-Sta60,7
2020-07-15,3,7,0,大雨,25,2,Sta148-Sta60,7
2020-07-16,4,7,0,阵雨,25,3,Sta148-Sta60,7
2020-07-17,5,7,0,阴,28,0,Sta148-Sta60,7
2020-07-18,6,7,1,阵雨,27,0,Sta148-Sta60,7
2020-07-19,7,7,1,多云,27,0,Sta148-Sta60,7
2020-07-20,1,7,0,阴,24,0,Sta148-Sta60,7
2020-07-21,2,7,0,阵雨,22,0,Sta148-Sta60,7
2020-07-22,3,7,0,阵雨,25,0,Sta148-Sta60,7
2020-07-23,4,7,0,阵雨,26,0,Sta148-Sta60,7
2020-05-01,5,5,1,多云,24,4,Sta60-Sta91,7
2020-05-02,6,5,1,晴,26,5,Sta60-Sta91,7
2020-05-03,7,5,1,多云,27,2,Sta60-Sta91,7
2020-05-04,1,5,1,多云,26,3,Sta60-Sta91,7
