day,weekday,month,is_hoilday,weather,mean_temp,y,section,hour
2020-05-15,5,5,0,多云,24,107,Sta113-Sta49,16
2020-05-16,6,5,1,多云,25,87,Sta113-Sta49,16
2020-05-17,7,5,1,晴,27,65,Sta113-Sta49,16
2020-05-18,1,5,0,多云,27,112,Sta113-Sta49,16
2020-05-19,2,5,0,多云,25,102,Sta113-Sta49,16
2020-05-20,3,5,0,多云,24,117,Sta113-Sta49,16
2020-05-21,4,5,0,小雨,22,103,Sta113-Sta49,16
2020-05-22,5,5,0,阴,25,122,Sta113-Sta49,16
2020-05-23,6,5,1,多云,25,61,Sta113-Sta49,16
2020-05-24,7,5,1,小雨,18,77,Sta113-Sta49,16
2020-05-25,1,5,0,阴,21,95,Sta113-Sta49,16
2020-05-26,2,5,0,阴,21,127,Sta113-Sta49,16
2020-05-27,3,5,0,阴,19,103,Sta113-Sta49,16
2020-05-28,4,5,0,多云,20,83,Sta113-Sta49,16
2020-05-29,5,5,0,晴,23,111,Sta113-Sta49,16
2020-05-30,6,5,1,多云,24,82,Sta113-Sta49,16
2020-05-31,7,5,1,多云,25,81,Sta113-Sta49,16
2020-06-01,1,6,0,阵雨,23,114,Sta113-Sta49,16
2020-06-02,2,6,0,多云,21,88,Sta113-Sta49,16
2020-06-03,3,6,0,多云,23,114,Sta113-Sta49,16
2020-06-04,4,6,0,多云,24,115,Sta113-Sta49,16
2020-06-05,5,6,0,多云,27,94,Sta113-Sta49,16
2020-06-06,6,6,1,阴,25,95,Sta113-Sta49,16
2020-06-07,7,6,1,阵雨,25,93,Sta113-Sta49,16
2020-06-08,1,6,1,阵雨,22,106,Sta113-Sta49,16
2020-06-09,2,6,1,多云,25,127,Sta113-Sta49,16
2020-06-10,3,6,0,多云,24,100,Sta113-Sta49,16
2020-06-11,4,6,0,阴,25,98,Sta113-Sta49,16
2020-06-12,5,6,0,阴,27,119,Sta113-Sta49,16
2020-06-13,6,6,1,阵雨,27,88,Sta113-Sta49,16
2020-06-14,7,6,1,多云,27,55,Sta113-Sta49,16
2020-06-15,1,6,0,多云,26,118,Sta113-Sta49,16
2020-06-16,2,6,0,小雨,24,128,Sta113-Sta49,16
2020-06-17,3,6,0,小雨,24,111,Sta113-Sta49,16
2020-06-18,4,6,0,多云,26,102,Sta113-Sta49,16
2020-06-19,5,6,0,多云,25,123,Sta113-Sta49,16
2020-06-20,6,6,1,阵雨,24,87,Sta113-Sta49,16
2020-06-21,7,6,1,阵雨,24,93,Sta113-Sta49,16
2020-06-22,1,6,0,阵雨,25,116,Sta113-Sta49,16
2020-06-23,2,6,0,阵雨,26,85,Sta113-Sta49,16
2020-06-24,3,6,0,晴,28,108,Sta113-Sta49,16
2020-06-25,4,6,0,多云,28,77,Sta113-Sta49,16
2020-06-26,5,6,0,阵雨,25,79,Sta113-Sta49,16
2020-06-27,6,6,1,阵雨,25,90,Sta113-Sta49,16
2020-06-28,7,6,1,阴,27,115,Sta113-Sta49,16
2020-06-29,1,6,0,多云,27,113,Sta113-Sta49,16
2020-06-30,2,6,0,多云,28,103,Sta113-Sta49,16
2020-07-01,3,7,0,暴雨,24,87,Sta113-Sta49,16
2020-07-02,4,7,0,多云,27,88,Sta113-Sta49,16
2020-07-03,5,7,0,多云,27,117,Sta113-Sta49,16
2020-07-04,6,7,1,阵雨,25,61,Sta113-Sta49,16
2020-07-05,7,7,1,阴,26,98,Sta113-Sta49,16
2020-07-06,1,7,0,阴,26,116,Sta113-Sta49,16
2020-07-07,2,7,0,多云,28,96,Sta113-Sta49,16
2020-07-08,3,7,0,阵雨,28,118,Sta113-Sta49,16
2020-07-09,4,7,0,阵雨,27,104,Sta113-Sta49,16
2020-07-10,5,7,0,阵雨,23,121,Sta113-Sta49,16
2020-07-11,6,7,1,阴,25,92,Sta113-Sta49,16
2020-07-12,7,7,1,多云,26,109,Sta113-Sta49,16
2020-07-13,1,7,0,阵雨,26,115,Sta113-Sta49,16
2020-07-14,2,7,0,小雨,27,121,Sta113-Sta49,16
2020-07-15,3,7,0,大雨,25,117,Sta113-Sta49,16
2020-07-16,4,7,0,阵雨,25,121,Sta113-Sta49,16
2020-07-17,5,7,0,阴,28,0,Sta113-Sta49,16
2020-07-18,6,7,1,阵雨,27,0,Sta113-Sta49,16
2020-07-19,7,7,1,多云,27,0,Sta113-Sta49,16
2020-07-20,1,7,0,阴,24,0,Sta113-Sta49,16
2020-07-21,2,7,0,阵雨,22,0,Sta113-Sta49,16
2020-07-22,3,7,0,阵雨,25,0,Sta113-Sta49,16
2020-07-23,4,7,0,阵雨,26,0,Sta113-Sta49,16
2020-05-01,5,5,1,多云,24,50,Sta49-Sta65,16
2020-05-02,6,5,1,晴,26,49,Sta49-Sta65,16
2020-05-03,7,5,1,多云,27,63,Sta49-Sta65,16
2020-05-04,1,5,1,多云,26,85,Sta49-Sta65,16
2020-05-05,2,5,0,多云,26,68,Sta49-Sta65,16
2020-05-06,3,5,0,多云,25,83,Sta49-Sta65,16
2020-05-07,4,5,0,中雨,23,80,Sta49-Sta65,16
2020-05-08,5,5,0,阴,21,79,Sta49-Sta65,16
2020-05-09,6,5,1,多云,19,89,Sta49-Sta65,16
2020-05-10,7,5,1,多云,22,51,Sta49-Sta65,16
2020-05-11,1,5,0,多云,21,79,Sta49-Sta65,16
2020-05-12,2,5,0,阴,20,100,Sta49-Sta65,16
2020-05-13,3,5,0,多云,20,87,Sta49-Sta65,16
2020-05-14,4,5,0,多云,22,93,Sta49-Sta65,16
2020-05-15,5,5,0,多云,24,95,Sta49-Sta65,16
2020-05-16,6,5,1,多云,25,69,Sta49-Sta65,16
2020-05-17,7,5,1,晴,27,57,Sta49-Sta65,16
2020-05-18,1,5,0,多云,27,95,Sta49-Sta65,16
2020-05-19,2,5,0,多云,25,91,Sta49-Sta65,16
2020-05-20,3,5,0,多云,24,94,Sta49-Sta65,16
2020-05-21,4,5,0,小雨,22,96,Sta49-Sta65,16
2020-05-22,5,5,0,阴,25,111,Sta49-Sta65,16
2020-05-23,6,5,1,多云,25,60,Sta49-Sta65,16
2020-05-24,7,5,1,小雨,18,64,Sta49-Sta65,16
2020-05-25,1,5,0,阴,21,73,Sta49-Sta65,16
2020-05-26,2,5,0,阴,21,107,Sta49-Sta65,16
2020-05-27,3,5,0,阴,19,88,Sta49-Sta65,16
2020-05-28,4,5,0,多云,20,70,Sta49-Sta65,16
2020-05-29,5,5,0,晴,23,106,Sta49-Sta65,16
2020-05-30,6,5,1,多云,24,72,Sta49-Sta65,16
2020-05-31,7,5,1,多云,25,70,Sta49-Sta65,16
2020-06-01,1,6,0,阵雨,23,99,Sta49-Sta65,16
2020-06-02,2,6,0,多云,21,82,Sta49-Sta65,16
2020-06-03,3,6,0,多云,23,96,Sta49-Sta65,16
2020-06-04,4,6,0,多云,24,100,Sta49-Sta65,16
2020-06-05,5,6,0,多云,27,84,Sta49-Sta65,16
2020-06-06,6,6,1,阴,25,87,Sta49-Sta65,16
2020-06-07,7,6,1,阵雨,25,75,Sta49-Sta65,16
2020-06-08,1,6,1,阵雨,22,96,Sta49-Sta65,16
2020-06-09,2,6,1,多云,25,109,Sta49-Sta65,16
2020-06-10,3,6,0,多云,24,87,Sta49-Sta65,16
2020-06-11,4,6,0,阴,25,90,Sta49-Sta65,16
2020-06-12,5,6,0,阴,27,110,Sta49-Sta65,16
2020-06-13,6,6,1,阵雨,27,74,Sta49-Sta65,16
2020-06-14,7,6,1,多云,27,47,Sta49-Sta65,16
2020-06-15,1,6,0,多云,26,100,Sta49-Sta65,16
2020-06-16,2,6,0,小雨,24,111,Sta49-Sta65,16
2020-06-17,3,6,0,小雨,24,101,Sta49-Sta65,16
2020-06-18,4,6,0,多云,26,93,Sta49-Sta65,16
2020-06-19,5,6,0,多云,25,112,Sta49-Sta65,16
2020-06-20,6,6,1,阵雨,24,80,Sta49-Sta65,16
2020-06-21,7,6,1,阵雨,24,78,Sta49-Sta65,16
2020-06-22,1,6,0,阵雨,25,105,Sta49-Sta65,16
2020-06-23,2,6,0,阵雨,26,77,Sta49-Sta65,16
2020-06-24,3,6,0,晴,28,103,Sta49-Sta65,16
2020-06-25,4,6,0,多云,28,73,Sta49-Sta65,16
2020-06-26,5,6,0,阵雨,25,70,Sta49-Sta65,16
2020-06-27,6,6,1,阵雨,25,79,Sta49-Sta65,16
2020-06-28,7,6,1,阴,27,100,Sta49-Sta65,16
2020-06-29,1,6,0,多云,27,96,Sta49-Sta65,16
2020-06-30,2,6,0,多云,28,91,Sta49-Sta65,16
2020-07-01,3,7,0,暴雨,24,79,Sta49-Sta65,16
2020-07-02,4,7,0,多云,27,77,Sta49-Sta65,16
2020-07-03,5,7,0,多云,27,94,Sta49-Sta65,16
2020-07-04,6,7,1,阵雨,25,46,Sta49-Sta65,16
2020-07-05,7,7,1,阴,26,84,Sta49-Sta65,16
2020-07-06,1,7,0,阴,26,77,Sta49-Sta65,16
2020-07-07,2,7,0,多云,28,81,Sta49-Sta65,16
2020-07-08,3,7,0,阵雨,28,100,Sta49-Sta65,16
2020-07-09,4,7,0,阵雨,27,84,Sta49-Sta65,16
2020-07-10,5,7,0,阵雨,23,111,Sta49-Sta65,16
2020-07-11,6,7,1,阴,25,74,Sta49-Sta65,16
2020-07-12,7,7,1,多云,26,87,Sta49-Sta65,16
2020-07-13,1,7,0,阵雨,26,89,Sta49-Sta65,16
2020-07-14,2,7,0,小雨,27,100,Sta49-Sta65,16
2020-07-15,3,7,0,大雨,25,108,Sta49-Sta65,16
2020-07-16,4,7,0,阵雨,25,93,Sta49-Sta65,16
2020-07-17,5,7,0,阴,28,0,Sta49-Sta65,16
2020-07-18,6,7,1,阵雨,27,0,Sta49-Sta65,16
2020-07-19,7,7,1,多云,27,0,Sta49-Sta65,16
2020-07-20,1,7,0,阴,24,0,Sta49-Sta65,16
2020-07-21,2,7,0,阵雨,22,0,Sta49-Sta65,16
2020-07-22,3,7,0,阵雨,25,0,Sta49-Sta65,16
2020-07-23,4,7,0,阵雨,26,0,Sta49-Sta65,16
2020-05-01,5,5,1,多云,24,49,Sta65-Sta55,16
2020-05-02,6,5,1,晴,26,46,Sta65-Sta55,16
2020-05-03,7,5,1,多云,27,60,Sta65-Sta55,16
2020-05-04,1,5,1,多云,26,81,Sta65-Sta55,16
2020-05-05,2,5,0,多云,26,68,Sta65-Sta55,16
2020-05-06,3,5,0,多云,25,68,Sta65-Sta55,16
2020-05-07,4,5,0,中雨,23,68,Sta65-Sta55,16
2020-05-08,5,5,0,阴,21,70,Sta65-Sta55,16
2020-05-09,6,5,1,多云,19,76,Sta65-Sta55,16
2020-05-10,7,5,1,多云,22,50,Sta65-Sta55,16
2020-05-11,1,5,0,多云,21,67,Sta65-Sta55,16
2020-05-12,2,5,0,阴,20,92,Sta65-Sta55,16
2020-05-13,3,5,0,多云,20,79,Sta65-Sta55,16
2020-05-14,4,5,0,多云,22,83,Sta65-Sta55,16
2020-05-15,5,5,0,多云,24,85,Sta65-Sta55,16
2020-05-16,6,5,1,多云,25,66,Sta65-Sta55,16
2020-05-17,7,5,1,晴,27,50,Sta65-Sta55,16
2020-05-18,1,5,0,多云,27,85,Sta65-Sta55,16
2020-05-19,2,5,0,多云,25,80,Sta65-Sta55,16
2020-05-20,3,5,0,多云,24,85,Sta65-Sta55,16
2020-05-21,4,5,0,小雨,22,92,Sta65-Sta55,16
2020-05-22,5,5,0,阴,25,98,Sta65-Sta55,16
2020-05-23,6,5,1,多云,25,50,Sta65-Sta55,16
2020-05-24,7,5,1,小雨,18,58,Sta65-Sta55,16
2020-05-25,1,5,0,阴,21,63,Sta65-Sta55,16
2020-05-26,2,5,0,阴,21,99,Sta65-Sta55,16
2020-05-27,3,5,0,阴,19,77,Sta65-Sta55,16
2020-05-28,4,5,0,多云,20,58,Sta65-Sta55,16
2020-05-29,5,5,0,晴,23,98,Sta65-Sta55,16
2020-05-30,6,5,1,多云,24,65,Sta65-Sta55,16
2020-05-31,7,5,1,多云,25,65,Sta65-Sta55,16
2020-06-01,1,6,0,阵雨,23,86,Sta65-Sta55,16
2020-06-02,2,6,0,多云,21,73,Sta65-Sta55,16
2020-06-03,3,6,0,多云,23,81,Sta65-Sta55,16
2020-06-04,4,6,0,多云,24,96,Sta65-Sta55,16
2020-06-05,5,6,0,多云,27,79,Sta65-Sta55,16
2020-06-06,6,6,1,阴,25,74,Sta65-Sta55,16
2020-06-07,7,6,1,阵雨,25,70,Sta65-Sta55,16
2020-06-08,1,6,1,阵雨,22,84,Sta65-Sta55,16
2020-06-09,2,6,1,多云,25,99,Sta65-Sta55,16
2020-06-10,3,6,0,多云,24,80,Sta65-Sta55,16
2020-06-11,4,6,0,阴,25,80,Sta65-Sta55,16
2020-06-12,5,6,0,阴,27,98,Sta65-Sta55,16
2020-06-13,6,6,1,阵雨,27,65,Sta65-Sta55,16
2020-06-14,7,6,1,多云,27,43,Sta65-Sta55,16
2020-06-15,1,6,0,多云,26,83,Sta65-Sta55,16
2020-06-16,2,6,0,小雨,24,104,Sta65-Sta55,16
2020-06-17,3,6,0,小雨,24,88,Sta65-Sta55,16
2020-06-18,4,6,0,多云,26,81,Sta65-Sta55,16
2020-06-19,5,6,0,多云,25,96,Sta65-Sta55,16
2020-06-20,6,6,1,阵雨,24,68,Sta65-Sta55,16
2020-06-21,7,6,1,阵雨,24,71,Sta65-Sta55,16
2020-06-22,1,6,0,阵雨,25,100,Sta65-Sta55,16
2020-06-23,2,6,0,阵雨,26,71,Sta65-Sta55,16
2020-06-24,3,6,0,晴,28,97,Sta65-Sta55,16
2020-06-25,4,6,0,多云,28,64,Sta65-Sta55,16
2020-06-26,5,6,0,阵雨,25,67,Sta65-Sta55,16
2020-06-27,6,6,1,阵雨,25,74,Sta65-Sta55,16
2020-06-28,7,6,1,阴,27,98,Sta65-Sta55,16
2020-06-29,1,6,0,多云,27,88,Sta65-Sta55,16
2020-06-30,2,6,0,多云,28,82,Sta65-Sta55,16
2020-07-01,3,7,0,暴雨,24,70,Sta65-Sta55,16
2020-07-02,4,7,0,多云,27,72,Sta65-Sta55,16
2020-07-03,5,7,0,多云,27,86,Sta65-Sta55,16
2020-07-04,6,7,1,阵雨,25,39,Sta65-Sta55,16
2020-07-05,7,7,1,阴,26,79,Sta65-Sta55,16
2020-07-06,1,7,0,阴,26,68,Sta65-Sta55,16
2020-07-07,2,7,0,多云,28,73,Sta65-Sta55,16
2020-07-08,3,7,0,阵雨,28,91,Sta65-Sta55,16
2020-07-09,4,7,0,阵雨,27,77,Sta65-Sta55,16
2020-07-10,5,7,0,阵雨,23,101,Sta65-Sta55,16
2020-07-11,6,7,1,阴,25,72,Sta65-Sta55,16
2020-07-12,7,7,1,多云,26,83,Sta65-Sta55,16
2020-07-13,1,7,0,阵雨,26,87,Sta65-Sta55,16
2020-07-14,2,7,0,小雨,27,88,Sta65-Sta55,16
2020-07-15,3,7,0,大雨,25,98,Sta65-Sta55,16
2020-07-16,4,7,0,阵雨,25,86,Sta65-Sta55,16
2020-07-17,5,7,0,阴,28,0,Sta65-Sta55,16
2020-07-18,6,7,1,阵雨,27,0,Sta65-Sta55,16
2020-07-19,7,7,1,多云,27,0,Sta65-Sta55,16
2020-07-20,1,7,0,阴,24,0,Sta65-Sta55,16
2020-07-21,2,7,0,阵雨,22,0,Sta65-Sta55,16
2020-07-22,3,7,0,阵雨,25,0,Sta65-Sta55,16
2020-07-23,4,7,0,阵雨,26,0,Sta65-Sta55,16
2020-05-01,5,5,1,多云,24,41,Sta55-Sta104,16
2020-05-02,6,5,1,晴,26,44,Sta55-Sta104,16
2020-05-03,7,5,1,多云,27,39,Sta55-Sta104,16
2020-05-04,1,5,1,多云,26,55,Sta55-Sta104,16
2020-05-05,2,5,0,多云,26,55,Sta55-Sta104,16
2020-05-06,3,5,0,多云,25,69,Sta55-Sta104,16
2020-05-07,4,5,0,中雨,23,75,Sta55-Sta104,16
2020-05-08,5,5,0,阴,21,92,Sta55-Sta104,16
2020-05-09,6,5,1,多云,19,81,Sta55-Sta104,16
2020-05-10,7,5,1,多云,22,55,Sta55-Sta104,16
2020-05-11,1,5,0,多云,21,79,Sta55-Sta104,16
2020-05-12,2,5,0,阴,20,89,Sta55-Sta104,16
2020-05-13,3,5,0,多云,20,88,Sta55-Sta104,16
2020-05-14,4,5,0,多云,22,80,Sta55-Sta104,16
2020-05-15,5,5,0,多云,24,85,Sta55-Sta104,16
2020-05-16,6,5,1,多云,25,58,Sta55-Sta104,16
2020-05-17,7,5,1,晴,27,38,Sta55-Sta104,16
2020-05-18,1,5,0,多云,27,78,Sta55-Sta104,16
2020-05-19,2,5,0,多云,25,80,Sta55-Sta104,16
2020-05-20,3,5,0,多云,24,74,Sta55-Sta104,16
2020-05-21,4,5,0,小雨,22,81,Sta55-Sta104,16
2020-05-22,5,5,0,阴,25,91,Sta55-Sta104,16
2020-05-23,6,5,1,多云,25,43,Sta55-Sta104,16
2020-05-24,7,5,1,小雨,18,49,Sta55-Sta104,16
2020-05-25,1,5,0,阴,21,73,Sta55-Sta104,16
2020-05-26,2,5,0,阴,21,98,Sta55-Sta104,16
2020-05-27,3,5,0,阴,19,86,Sta55-Sta104,16
2020-05-28,4,5,0,多云,20,68,Sta55-Sta104,16
2020-05-29,5,5,0,晴,23,110,Sta55-Sta104,16
2020-05-30,6,5,1,多云,24,49,Sta55-Sta104,16
2020-05-31,7,5,1,多云,25,51,Sta55-Sta104,16
2020-06-01,1,6,0,阵雨,23,92,Sta55-Sta104,16
2020-06-02,2,6,0,多云,21,76,Sta55-Sta104,16
2020-06-03,3,6,0,多云,23,83,Sta55-Sta104,16
2020-06-04,4,6,0,多云,24,87,Sta55-Sta104,16
2020-06-05,5,6,0,多云,27,86,Sta55-Sta104,16
2020-06-06,6,6,1,阴,25,68,Sta55-Sta104,16
2020-06-07,7,6,1,阵雨,25,47,Sta55-Sta104,16
2020-06-08,1,6,1,阵雨,22,76,Sta55-Sta104,16
2020-06-09,2,6,1,多云,25,101,Sta55-Sta104,16
2020-06-10,3,6,0,多云,24,75,Sta55-Sta104,16
2020-06-11,4,6,0,阴,25,82,Sta55-Sta104,16
2020-06-12,5,6,0,阴,27,95,Sta55-Sta104,16
2020-06-13,6,6,1,阵雨,27,49,Sta55-Sta104,16
2020-06-14,7,6,1,多云,27,52,Sta55-Sta104,16
2020-06-15,1,6,0,多云,26,78,Sta55-Sta104,16
2020-06-16,2,6,0,小雨,24,68,Sta55-Sta104,16
2020-06-17,3,6,0,小雨,24,92,Sta55-Sta104,16
2020-06-18,4,6,0,多云,26,92,Sta55-Sta104,16
2020-06-19,5,6,0,多云,25,112,Sta55-Sta104,16
2020-06-20,6,6,1,阵雨,24,65,Sta55-Sta104,16
2020-06-21,7,6,1,阵雨,24,57,Sta55-Sta104,16
2020-06-22,1,6,0,阵雨,25,105,Sta55-Sta104,16
2020-06-23,2,6,0,阵雨,26,87,Sta55-Sta104,16
2020-06-24,3,6,0,晴,28,128,Sta55-Sta104,16
2020-06-25,4,6,0,多云,28,47,Sta55-Sta104,16
2020-06-26,5,6,0,阵雨,25,56,Sta55-Sta104,16
2020-06-27,6,6,1,阵雨,25,54,Sta55-Sta104,16
2020-06-28,7,6,1,阴,27,97,Sta55-Sta104,16
2020-06-29,1,6,0,多云,27,84,Sta55-Sta104,16
2020-06-30,2,6,0,多云,28,89,Sta55-Sta104,16
2020-07-01,3,7,0,暴雨,24,61,Sta55-Sta104,16
2020-07-02,4,7,0,多云,27,61,Sta55-Sta104,16
2020-07-03,5,7,0,多云,27,81,Sta55-Sta104,16
2020-07-04,6,7,1,阵雨,25,53,Sta55-Sta104,16
2020-07-05,7,7,1,阴,26,53,Sta55-Sta104,16
2020-07-06,1,7,0,阴,26,75,Sta55-Sta104,16
2020-07-07,2,7,0,多云,28,76,Sta55-Sta104,16
2020-07-08,3,7,0,阵雨,28,83,Sta55-Sta104,16
2020-07-09,4,7,0,阵雨,27,84,Sta55-Sta104,16
2020-07-10,5,7,0,阵雨,23,91,Sta55-Sta104,16
2020-07-11,6,7,1,阴,25,62,Sta55-Sta104,16
2020-07-12,7,7,1,多云,26,63,Sta55-Sta104,16
2020-07-13,1,7,0,阵雨,26,86,Sta55-Sta104,16
2020-07-14,2,7,0,小雨,27,79,Sta55-Sta104,16
2020-07-15,3,7,0,大雨,25,82,Sta55-Sta104,16
2020-07-16,4,7,0,阵雨,25,76,Sta55-Sta104,16
2020-07-17,5,7,0,阴,28,0,Sta55-Sta104,16
2020-07-18,6,7,1,阵雨,27,0,Sta55-Sta104,16
2020-07-19,7,7,1,多云,27,0,Sta55-Sta104,16
2020-07-20,1,7,0,阴,24,0,Sta55-Sta104,16
2020-07-21,2,7,0,阵雨,22,0,Sta55-Sta104,16
2020-07-22,3,7,0,阵雨,25,0,Sta55-Sta104,16
2020-07-23,4,7,0,阵雨,26,0,Sta55-Sta104,16
2020-05-01,5,5,1,多云,24,39,Sta104-Sta1,16
2020-05-02,6,5,1,晴,26,48,Sta104-Sta1,16
2020-05-03,7,5,1,多云,27,40,Sta104-Sta1,16
2020-05-04,1,5,1,多云,26,50,Sta104-Sta1,16
2020-05-05,2,5,0,多云,26,50,Sta104-Sta1,16
2020-05-06,3,5,0,多云,25,70,Sta104-Sta1,16
2020-05-07,4,5,0,中雨,23,78,Sta104-Sta1,16
2020-05-08,5,5,0,阴,21,91,Sta104-Sta1,16
2020-05-09,6,5,1,多云,19,77,Sta104-Sta1,16
2020-05-10,7,5,1,多云,22,49,Sta104-Sta1,16
2020-05-11,1,5,0,多云,21,82,Sta104-Sta1,16
2020-05-12,2,5,0,阴,20,85,Sta104-Sta1,16
2020-05-13,3,5,0,多云,20,83,Sta104-Sta1,16
2020-05-14,4,5,0,多云,22,70,Sta104-Sta1,16
2020-05-15,5,5,0,多云,24,84,Sta104-Sta1,16
2020-05-16,6,5,1,多云,25,46,Sta104-Sta1,16
2020-05-17,7,5,1,晴,27,41,Sta104-Sta1,16
2020-05-18,1,5,0,多云,27,78,Sta104-Sta1,16
2020-05-19,2,5,0,多云,25,77,Sta104-Sta1,16
2020-05-20,3,5,0,多云,24,72,Sta104-Sta1,16
2020-05-21,4,5,0,小雨,22,77,Sta104-Sta1,16
2020-05-22,5,5,0,阴,25,89,Sta104-Sta1,16
2020-05-23,6,5,1,多云,25,41,Sta104-Sta1,16
2020-05-24,7,5,1,小雨,18,47,Sta104-Sta1,16
2020-05-25,1,5,0,阴,21,71,Sta104-Sta1,16
2020-05-26,2,5,0,阴,21,89,Sta104-Sta1,16
2020-05-27,3,5,0,阴,19,84,Sta104-Sta1,16
2020-05-28,4,5,0,多云,20,64,Sta104-Sta1,16
2020-05-29,5,5,0,晴,23,109,Sta104-Sta1,16
2020-05-30,6,5,1,多云,24,48,Sta104-Sta1,16
2020-05-31,7,5,1,多云,25,48,Sta104-Sta1,16
2020-06-01,1,6,0,阵雨,23,88,Sta104-Sta1,16
2020-06-02,2,6,0,多云,21,76,Sta104-Sta1,16
2020-06-03,3,6,0,多云,23,84,Sta104-Sta1,16
2020-06-04,4,6,0,多云,24,90,Sta104-Sta1,16
2020-06-05,5,6,0,多云,27,84,Sta104-Sta1,16
2020-06-06,6,6,1,阴,25,68,Sta104-Sta1,16
2020-06-07,7,6,1,阵雨,25,46,Sta104-Sta1,16
2020-06-08,1,6,1,阵雨,22,75,Sta104-Sta1,16
2020-06-09,2,6,1,多云,25,92,Sta104-Sta1,16
2020-06-10,3,6,0,多云,24,68,Sta104-Sta1,16
2020-06-11,4,6,0,阴,25,79,Sta104-Sta1,16
2020-06-12,5,6,0,阴,27,92,Sta104-Sta1,16
2020-06-13,6,6,1,阵雨,27,42,Sta104-Sta1,16
2020-06-14,7,6,1,多云,27,53,Sta104-Sta1,16
2020-06-15,1,6,0,多云,26,77,Sta104-Sta1,16
2020-06-16,2,6,0,小雨,24,70,Sta104-Sta1,16
2020-06-17,3,6,0,小雨,24,95,Sta104-Sta1,16
2020-06-18,4,6,0,多云,26,92,Sta104-Sta1,16
2020-06-19,5,6,0,多云,25,110,Sta104-Sta1,16
2020-06-20,6,6,1,阵雨,24,55,Sta104-Sta1,16
2020-06-21,7,6,1,阵雨,24,50,Sta104-Sta1,16
2020-06-22,1,6,0,阵雨,25,102,Sta104-Sta1,16
2020-06-23,2,6,0,阵雨,26,81,Sta104-Sta1,16
2020-06-24,3,6,0,晴,28,122,Sta104-Sta1,16
2020-06-25,4,6,0,多云,28,51,Sta104-Sta1,16
2020-06-26,5,6,0,阵雨,25,47,Sta104-Sta1,16
2020-06-27,6,6,1,阵雨,25,51,Sta104-Sta1,16
2020-06-28,7,6,1,阴,27,91,Sta104-Sta1,16
2020-06-29,1,6,0,多云,27,77,Sta104-Sta1,16
2020-06-30,2,6,0,多云,28,88,Sta104-Sta1,16
2020-07-01,3,7,0,暴雨,24,55,Sta104-Sta1,16
2020-07-02,4,7,0,多云,27,57,Sta104-Sta1,16
2020-07-03,5,7,0,多云,27,79,Sta104-Sta1,16
2020-07-04,6,7,1,阵雨,25,53,Sta104-Sta1,16
2020-07-05,7,7,1,阴,26,46,Sta104-Sta1,16
2020-07-06,1,7,0,阴,26,66,Sta104-Sta1,16
2020-07-07,2,7,0,多云,28,74,Sta104-Sta1,16
2020-07-08,3,7,0,阵雨,28,79,Sta104-Sta1,16
2020-07-09,4,7,0,阵雨,27,82,Sta104-Sta1,16
2020-07-10,5,7,0,阵雨,23,88,Sta104-Sta1,16
2020-07-11,6,7,1,阴,25,59,Sta104-Sta1,16
2020-07-12,7,7,1,多云,26,52,Sta104-Sta1,16
2020-07-13,1,7,0,阵雨,26,76,Sta104-Sta1,16
2020-07-14,2,7,0,小雨,27,68,Sta104-Sta1,16
2020-07-15,3,7,0,大雨,25,73,Sta104-Sta1,16
2020-07-16,4,7,0,阵雨,25,69,Sta104-Sta1,16
2020-07-17,5,7,0,阴,28,0,Sta104-Sta1,16
2020-07-18,6,7,1,阵雨,27,0,Sta104-Sta1,16
2020-07-19,7,7,1,多云,27,0,Sta104-Sta1,16
2020-07-20,1,7,0,阴,24,0,Sta104-Sta1,16
2020-07-21,2,7,0,阵雨,22,0,Sta104-Sta1,16
2020-07-22,3,7,0,阵雨,25,0,Sta104-Sta1,16
2020-07-23,4,7,0,阵雨,26,0,Sta104-Sta1,16
2020-05-01,5,5,1,多云,24,17,Sta129-Sta9,16
2020-05-02,6,5,1,晴,26,18,Sta129-Sta9,16
2020-05-03,7,5,1,多云,27,25,Sta129-Sta9,16
2020-05-04,1,5,1,多云,26,22,Sta129-Sta9,16
2020-05-05,2,5,0,多云,26,22,Sta129-Sta9,16
2020-05-06,3,5,0,多云,25,33,Sta129-Sta9,16
2020-05-07,4,5,0,中雨,23,21,Sta129-Sta9,16
2020-05-08,5,5,0,阴,21,30,Sta129-Sta9,16
2020-05-09,6,5,1,多云,19,31,Sta129-Sta9,16
2020-05-10,7,5,1,多云,22,11,Sta129-Sta9,16
2020-05-11,1,5,0,多云,21,20,Sta129-Sta9,16
2020-05-12,2,5,0,阴,20,25,Sta129-Sta9,16
2020-05-13,3,5,0,多云,20,26,Sta129-Sta9,16
2020-05-14,4,5,0,多云,22,34,Sta129-Sta9,16
2020-05-15,5,5,0,多云,24,29,Sta129-Sta9,16
2020-05-16,6,5,1,多云,25,18,Sta129-Sta9,16
2020-05-17,7,5,1,晴,27,11,Sta129-Sta9,16
2020-05-18,1,5,0,多云,27,29,Sta129-Sta9,16
2020-05-19,2,5,0,多云,25,29,Sta129-Sta9,16
2020-05-20,3,5,0,多云,24,33,Sta129-Sta9,16
2020-05-21,4,5,0,小雨,22,29,Sta129-Sta9,16
2020-05-22,5,5,0,阴,25,27,Sta129-Sta9,16
